n_words,stem_words,threshold,TOP_N,queries,match,TP,FP,FN,TN,TP_asin,FN_asin,FP_asin,TN_asin,accuracy,Precision,Recall,accuracy_asin,Precision_asin,Recall_asin,F1,F1_asin
3.0,2.53,0.0,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.01,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.02,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.03,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.04,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.05,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.06,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.07,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.08,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.09,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.1,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.11,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.12,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.13,5.0,1000,362.0,86.0,276.0,414.0,224.0,49.0,414.0,276.0,224.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.14,5.0,1000,361.0,86.0,275.0,414.0,225.0,49.0,414.0,275.0,225.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.15,5.0,1000,361.0,86.0,275.0,414.0,225.0,49.0,414.0,275.0,225.0,0.31,0.24,0.17,0.27,0.15,0.11,0.2,0.13
3.0,2.53,0.16,5.0,1000,359.0,86.0,273.0,414.0,227.0,49.0,414.0,273.0,227.0,0.31,0.24,0.17,0.28,0.15,0.11,0.2,0.13
3.0,2.53,0.17,5.0,1000,358.0,86.0,272.0,414.0,228.0,49.0,414.0,272.0,228.0,0.31,0.24,0.17,0.28,0.15,0.11,0.2,0.13
3.0,2.53,0.18,5.0,1000,355.0,86.0,269.0,414.0,231.0,49.0,414.0,269.0,231.0,0.32,0.24,0.17,0.28,0.15,0.11,0.2,0.13
3.0,2.53,0.19,5.0,1000,352.0,84.0,268.0,416.0,232.0,48.0,416.0,268.0,232.0,0.32,0.24,0.17,0.28,0.15,0.1,0.2,0.12
3.0,2.53,0.2,5.0,1000,345.0,84.0,261.0,416.0,239.0,48.0,416.0,261.0,239.0,0.32,0.24,0.17,0.29,0.16,0.1,0.2,0.12
3.0,2.53,0.21,5.0,1000,334.0,83.0,251.0,417.0,249.0,48.0,417.0,251.0,249.0,0.33,0.25,0.17,0.3,0.16,0.1,0.2,0.12
3.0,2.53,0.22,5.0,1000,327.0,83.0,244.0,417.0,256.0,48.0,417.0,244.0,256.0,0.34,0.25,0.17,0.3,0.16,0.1,0.2,0.12
3.0,2.53,0.23,5.0,1000,312.0,81.0,231.0,419.0,269.0,47.0,419.0,231.0,269.0,0.35,0.26,0.16,0.32,0.17,0.1,0.2,0.13
3.0,2.53,0.24,5.0,1000,300.0,80.0,220.0,420.0,280.0,46.0,420.0,220.0,280.0,0.36,0.27,0.16,0.33,0.17,0.1,0.2,0.13
3.0,2.53,0.25,5.0,1000,289.0,78.0,211.0,422.0,289.0,46.0,422.0,211.0,289.0,0.37,0.27,0.16,0.34,0.18,0.1,0.2,0.13
3.0,2.53,0.26,5.0,1000,279.0,77.0,202.0,423.0,298.0,46.0,423.0,202.0,298.0,0.38,0.28,0.15,0.34,0.19,0.1,0.2,0.13
3.0,2.53,0.27,5.0,1000,260.0,75.0,185.0,425.0,315.0,44.0,425.0,185.0,315.0,0.39,0.29,0.15,0.36,0.19,0.09,0.2,0.12
3.0,2.53,0.28,5.0,1000,238.0,73.0,165.0,427.0,335.0,44.0,427.0,165.0,335.0,0.41,0.31,0.15,0.38,0.21,0.09,0.2,0.13
3.0,2.53,0.29,5.0,1000,224.0,70.0,154.0,430.0,346.0,42.0,430.0,154.0,346.0,0.42,0.31,0.14,0.39,0.21,0.09,0.19,0.13
3.0,2.53,0.3,5.0,1000,203.0,69.0,134.0,431.0,366.0,41.0,431.0,134.0,366.0,0.44,0.34,0.14,0.41,0.23,0.09,0.2,0.13
3.0,2.53,0.31,5.0,1000,180.0,62.0,118.0,438.0,382.0,38.0,438.0,118.0,382.0,0.44,0.34,0.12,0.42,0.24,0.08,0.18,0.12
3.0,2.53,0.32,5.0,1000,173.0,60.0,113.0,440.0,387.0,37.0,440.0,113.0,387.0,0.45,0.35,0.12,0.42,0.25,0.08,0.18,0.12
3.0,2.53,0.33,5.0,1000,165.0,56.0,109.0,444.0,391.0,34.0,444.0,109.0,391.0,0.45,0.34,0.11,0.42,0.24,0.07,0.17,0.11
3.0,2.53,0.34,5.0,1000,146.0,52.0,94.0,448.0,406.0,31.0,448.0,94.0,406.0,0.46,0.36,0.1,0.44,0.25,0.06,0.16,0.1
3.0,2.53,0.35,5.0,1000,140.0,51.0,89.0,449.0,411.0,31.0,449.0,89.0,411.0,0.46,0.36,0.1,0.44,0.26,0.06,0.16,0.1
3.0,2.53,0.36,5.0,1000,125.0,48.0,77.0,452.0,423.0,29.0,452.0,77.0,423.0,0.47,0.38,0.1,0.45,0.27,0.06,0.16,0.1
3.0,2.53,0.37,5.0,1000,115.0,47.0,68.0,453.0,432.0,28.0,453.0,68.0,432.0,0.48,0.41,0.09,0.46,0.29,0.06,0.15,0.1
3.0,2.53,0.38,5.0,1000,100.0,43.0,57.0,457.0,443.0,25.0,457.0,57.0,443.0,0.49,0.43,0.09,0.47,0.3,0.05,0.15,0.09
3.0,2.53,0.39,5.0,1000,84.0,38.0,46.0,462.0,454.0,22.0,462.0,46.0,454.0,0.49,0.45,0.08,0.48,0.32,0.05,0.14,0.09
3.0,2.53,0.4,5.0,1000,73.0,34.0,39.0,466.0,461.0,20.0,466.0,39.0,461.0,0.5,0.47,0.07,0.48,0.34,0.04,0.12,0.07
3.0,2.53,0.41,5.0,1000,67.0,33.0,34.0,467.0,466.0,19.0,467.0,34.0,466.0,0.5,0.49,0.07,0.48,0.36,0.04,0.12,0.07
3.0,2.53,0.42,5.0,1000,66.0,33.0,33.0,467.0,467.0,19.0,467.0,33.0,467.0,0.5,0.5,0.07,0.49,0.37,0.04,0.12,0.07
3.0,2.53,0.43,5.0,1000,57.0,30.0,27.0,470.0,473.0,17.0,470.0,27.0,473.0,0.5,0.53,0.06,0.49,0.39,0.03,0.11,0.06
3.0,2.53,0.44,5.0,1000,52.0,29.0,23.0,471.0,477.0,16.0,471.0,23.0,477.0,0.51,0.56,0.06,0.49,0.41,0.03,0.11,0.06
3.0,2.53,0.45,5.0,1000,42.0,22.0,20.0,478.0,480.0,14.0,478.0,20.0,480.0,0.5,0.52,0.04,0.49,0.41,0.03,0.07,0.06
3.0,2.53,0.46,5.0,1000,37.0,18.0,19.0,482.0,481.0,11.0,482.0,19.0,481.0,0.5,0.49,0.04,0.49,0.37,0.02,0.07,0.04
3.0,2.53,0.47,5.0,1000,37.0,18.0,19.0,482.0,481.0,11.0,482.0,19.0,481.0,0.5,0.49,0.04,0.49,0.37,0.02,0.07,0.04
3.0,2.53,0.48,5.0,1000,32.0,15.0,17.0,485.0,483.0,9.0,485.0,17.0,483.0,0.5,0.47,0.03,0.49,0.35,0.02,0.06,0.04
3.0,2.53,0.49,5.0,1000,28.0,13.0,15.0,487.0,485.0,8.0,487.0,15.0,485.0,0.5,0.46,0.03,0.49,0.35,0.02,0.06,0.04
3.0,2.53,0.5,5.0,1000,28.0,13.0,15.0,487.0,485.0,8.0,487.0,15.0,485.0,0.5,0.46,0.03,0.49,0.35,0.02,0.06,0.04
3.0,2.53,0.51,5.0,1000,27.0,13.0,14.0,487.0,486.0,8.0,487.0,14.0,486.0,0.5,0.48,0.03,0.49,0.36,0.02,0.06,0.04
3.0,2.53,0.52,5.0,1000,26.0,13.0,13.0,487.0,487.0,8.0,487.0,13.0,487.0,0.5,0.5,0.03,0.5,0.38,0.02,0.06,0.04
3.0,2.53,0.53,5.0,1000,17.0,11.0,6.0,489.0,494.0,6.0,489.0,6.0,494.0,0.5,0.65,0.02,0.5,0.5,0.01,0.04,0.02
3.0,2.53,0.54,5.0,1000,15.0,10.0,5.0,490.0,495.0,6.0,490.0,5.0,495.0,0.5,0.67,0.02,0.5,0.55,0.01,0.04,0.02
3.0,2.53,0.55,5.0,1000,13.0,8.0,5.0,492.0,495.0,5.0,492.0,5.0,495.0,0.5,0.62,0.02,0.5,0.5,0.01,0.04,0.02
3.0,2.53,0.56,5.0,1000,12.0,7.0,5.0,493.0,495.0,5.0,493.0,5.0,495.0,0.5,0.58,0.01,0.5,0.5,0.01,0.02,0.02
3.0,2.53,0.57,5.0,1000,11.0,7.0,4.0,493.0,496.0,5.0,493.0,4.0,496.0,0.5,0.64,0.01,0.5,0.56,0.01,0.02,0.02
3.0,2.53,0.58,5.0,1000,7.0,6.0,1.0,494.0,499.0,4.0,494.0,1.0,499.0,0.5,0.86,0.01,0.5,0.8,0.01,0.02,0.02
3.0,2.53,0.59,5.0,1000,7.0,6.0,1.0,494.0,499.0,4.0,494.0,1.0,499.0,0.5,0.86,0.01,0.5,0.8,0.01,0.02,0.02
3.0,2.53,0.6,5.0,1000,6.0,5.0,1.0,495.0,499.0,3.0,495.0,1.0,499.0,0.5,0.83,0.01,0.5,0.75,0.01,0.02,0.02
3.0,2.53,0.61,5.0,1000,5.0,4.0,1.0,496.0,499.0,2.0,496.0,1.0,499.0,0.5,0.8,0.01,0.5,0.67,0.0,0.02,0.0
3.0,2.53,0.62,5.0,1000,5.0,4.0,1.0,496.0,499.0,2.0,496.0,1.0,499.0,0.5,0.8,0.01,0.5,0.67,0.0,0.02,0.0
3.0,2.53,0.63,5.0,1000,4.0,4.0,0.0,496.0,500.0,2.0,496.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.0,0.02,0.0
3.0,2.53,0.64,5.0,1000,3.0,3.0,0.0,497.0,500.0,1.0,497.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.0,0.02,0.0
3.0,2.53,0.65,5.0,1000,3.0,3.0,0.0,497.0,500.0,1.0,497.0,0.0,500.0,0.5,1.0,0.01,0.5,1.0,0.0,0.02,0.0
3.0,2.53,0.66,5.0,1000,2.0,2.0,0.0,498.0,500.0,1.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
3.0,2.53,0.67,5.0,1000,2.0,2.0,0.0,498.0,500.0,1.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
3.0,2.53,0.68,5.0,1000,2.0,2.0,0.0,498.0,500.0,1.0,498.0,0.0,500.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
3.0,2.53,0.69,5.0,1000,1.0,1.0,0.0,499.0,500.0,0.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,,0.0,0.0,
3.0,2.53,0.7,5.0,1000,1.0,1.0,0.0,499.0,500.0,0.0,499.0,0.0,500.0,0.5,1.0,0.0,0.5,,0.0,0.0,
3.0,2.53,0.71,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.72,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.73,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.74,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.75,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.76,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.77,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.78,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.79,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.8,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.81,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.82,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.83,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.84,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.85,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.86,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.87,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.88,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.89,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.9,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.91,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.92,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.93,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.94,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.95,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.96,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.97,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.98,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,0.99,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
3.0,2.53,1.0,5.0,1000,0.0,0.0,0.0,500.0,500.0,0.0,500.0,0.0,500.0,0.5,,0.0,0.5,,0.0,,
4.0,3.33,0.0,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.01,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.02,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.03,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.04,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.05,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.06,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.07,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.08,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.09,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.1,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.11,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.12,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.13,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.14,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.15,5.0,1000,407.0,95.0,312.0,405.0,188.0,72.0,405.0,312.0,188.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.16,5.0,1000,406.0,95.0,311.0,405.0,189.0,72.0,405.0,311.0,189.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.17,5.0,1000,405.0,95.0,310.0,405.0,190.0,72.0,405.0,310.0,190.0,0.28,0.23,0.19,0.26,0.19,0.15,0.21,0.17
4.0,3.33,0.18,5.0,1000,401.0,95.0,306.0,405.0,194.0,72.0,405.0,306.0,194.0,0.29,0.24,0.19,0.27,0.19,0.15,0.21,0.17
4.0,3.33,0.19,5.0,1000,396.0,94.0,302.0,406.0,198.0,71.0,406.0,302.0,198.0,0.29,0.24,0.19,0.27,0.19,0.15,0.21,0.17
4.0,3.33,0.2,5.0,1000,383.0,93.0,290.0,407.0,210.0,70.0,407.0,290.0,210.0,0.3,0.24,0.19,0.28,0.19,0.15,0.21,0.17
4.0,3.33,0.21,5.0,1000,369.0,93.0,276.0,407.0,224.0,70.0,407.0,276.0,224.0,0.32,0.25,0.19,0.29,0.2,0.15,0.22,0.17
4.0,3.33,0.22,5.0,1000,362.0,92.0,270.0,408.0,230.0,69.0,408.0,270.0,230.0,0.32,0.25,0.18,0.3,0.2,0.14,0.21,0.16
4.0,3.33,0.23,5.0,1000,348.0,91.0,257.0,409.0,243.0,68.0,409.0,257.0,243.0,0.33,0.26,0.18,0.31,0.21,0.14,0.21,0.17
4.0,3.33,0.24,5.0,1000,332.0,86.0,246.0,414.0,254.0,64.0,414.0,246.0,254.0,0.34,0.26,0.17,0.32,0.21,0.13,0.21,0.16
4.0,3.33,0.25,5.0,1000,312.0,82.0,230.0,418.0,270.0,63.0,418.0,230.0,270.0,0.35,0.26,0.16,0.33,0.22,0.13,0.2,0.16
4.0,3.33,0.26,5.0,1000,299.0,81.0,218.0,419.0,282.0,63.0,419.0,218.0,282.0,0.36,0.27,0.16,0.34,0.22,0.13,0.2,0.16
4.0,3.33,0.27,5.0,1000,274.0,76.0,198.0,424.0,302.0,59.0,424.0,198.0,302.0,0.38,0.28,0.15,0.36,0.23,0.12,0.2,0.16
4.0,3.33,0.28,5.0,1000,260.0,76.0,184.0,424.0,316.0,59.0,424.0,184.0,316.0,0.39,0.29,0.15,0.38,0.24,0.12,0.2,0.16
4.0,3.33,0.29,5.0,1000,249.0,74.0,175.0,426.0,325.0,57.0,426.0,175.0,325.0,0.4,0.3,0.15,0.38,0.25,0.12,0.2,0.16
4.0,3.33,0.3,5.0,1000,226.0,72.0,154.0,428.0,346.0,56.0,428.0,154.0,346.0,0.42,0.32,0.14,0.4,0.27,0.12,0.19,0.17
4.0,3.33,0.31,5.0,1000,205.0,64.0,141.0,436.0,359.0,49.0,436.0,141.0,359.0,0.42,0.31,0.13,0.41,0.26,0.1,0.18,0.14
4.0,3.33,0.32,5.0,1000,194.0,62.0,132.0,438.0,368.0,49.0,438.0,132.0,368.0,0.43,0.32,0.12,0.42,0.27,0.1,0.17,0.15
4.0,3.33,0.33,5.0,1000,180.0,58.0,122.0,442.0,378.0,45.0,442.0,122.0,378.0,0.44,0.32,0.12,0.42,0.27,0.09,0.17,0.14
4.0,3.33,0.34,5.0,1000,158.0,54.0,104.0,446.0,396.0,41.0,446.0,104.0,396.0,0.45,0.34,0.11,0.44,0.28,0.08,0.17,0.12
4.0,3.33,0.35,5.0,1000,149.0,52.0,97.0,448.0,403.0,39.0,448.0,97.0,403.0,0.46,0.35,0.1,0.44,0.29,0.08,0.16,0.13
4.0,3.33,0.36,5.0,1000,129.0,46.0,83.0,454.0,417.0,34.0,454.0,83.0,417.0,0.46,0.36,0.09,0.45,0.29,0.07,0.14,0.11
4.0,3.33,0.37,5.0,1000,122.0,45.0,77.0,455.0,423.0,33.0,455.0,77.0,423.0,0.47,0.37,0.09,0.46,0.3,0.07,0.14,0.11
4.0,3.33,0.38,5.0,1000,111.0,42.0,69.0,458.0,431.0,30.0,458.0,69.0,431.0,0.47,0.38,0.08,0.46,0.3,0.06,0.13,0.1
4.0,3.33,0.39,5.0,1000,95.0,42.0,53.0,458.0,447.0,30.0,458.0,53.0,447.0,0.49,0.44,0.08,0.48,0.36,0.06,0.14,0.1
4.0,3.33,0.4,5.0,1000,83.0,40.0,43.0,460.0,457.0,29.0,460.0,43.0,457.0,0.5,0.48,0.08,0.49,0.4,0.06,0.14,0.1
4.0,3.33,0.41,5.0,1000,76.0,39.0,37.0,461.0,463.0,28.0,461.0,37.0,463.0,0.5,0.51,0.08,0.49,0.43,0.06,0.14,0.11
4.0,3.33,0.42,5.0,1000,71.0,38.0,33.0,462.0,467.0,28.0,462.0,33.0,467.0,0.5,0.54,0.08,0.5,0.46,0.06,0.14,0.11
4.0,3.33,0.43,5.0,1000,61.0,35.0,26.0,465.0,474.0,26.0,465.0,26.0,474.0,0.51,0.57,0.07,0.5,0.5,0.05,0.12,0.09
4.0,3.33,0.44,5.0,1000,56.0,34.0,22.0,466.0,478.0,26.0,466.0,22.0,478.0,0.51,0.61,0.07,0.5,0.54,0.05,0.13,0.09
4.0,3.33,0.45,5.0,1000,47.0,29.0,18.0,471.0,482.0,21.0,471.0,18.0,482.0,0.51,0.62,0.06,0.5,0.54,0.04,0.11,0.07
4.0,3.33,0.46,5.0,1000,43.0,27.0,16.0,473.0,484.0,20.0,473.0,16.0,484.0,0.51,0.63,0.05,0.5,0.56,0.04,0.09,0.07
4.0,3.33,0.47,5.0,1000,43.0,27.0,16.0,473.0,484.0,20.0,473.0,16.0,484.0,0.51,0.63,0.05,0.5,0.56,0.04,0.09,0.07
4.0,3.33,0.48,5.0,1000,40.0,25.0,15.0,475.0,485.0,18.0,475.0,15.0,485.0,0.51,0.62,0.05,0.5,0.55,0.04,0.09,0.07
4.0,3.33,0.49,5.0,1000,39.0,24.0,15.0,476.0,485.0,18.0,476.0,15.0,485.0,0.51,0.62,0.05,0.5,0.55,0.04,0.09,0.07
4.0,3.33,0.5,5.0,1000,34.0,21.0,13.0,479.0,487.0,15.0,479.0,13.0,487.0,0.51,0.62,0.04,0.5,0.54,0.03,0.08,0.06
4.0,3.33,0.51,5.0,1000,34.0,21.0,13.0,479.0,487.0,15.0,479.0,13.0,487.0,0.51,0.62,0.04,0.5,0.54,0.03,0.08,0.06
4.0,3.33,0.52,5.0,1000,31.0,21.0,10.0,479.0,490.0,15.0,479.0,10.0,490.0,0.51,0.68,0.04,0.5,0.6,0.03,0.08,0.06
4.0,3.33,0.53,5.0,1000,28.0,20.0,8.0,480.0,492.0,15.0,480.0,8.0,492.0,0.51,0.71,0.04,0.51,0.65,0.03,0.08,0.06
4.0,3.33,0.54,5.0,1000,24.0,19.0,5.0,481.0,495.0,14.0,481.0,5.0,495.0,0.51,0.79,0.04,0.51,0.74,0.03,0.08,0.06
4.0,3.33,0.55,5.0,1000,23.0,18.0,5.0,482.0,495.0,14.0,482.0,5.0,495.0,0.51,0.78,0.04,0.51,0.74,0.03,0.08,0.06
4.0,3.33,0.56,5.0,1000,22.0,17.0,5.0,483.0,495.0,13.0,483.0,5.0,495.0,0.51,0.77,0.03,0.51,0.72,0.03,0.06,0.06
4.0,3.33,0.57,5.0,1000,19.0,15.0,4.0,485.0,496.0,11.0,485.0,4.0,496.0,0.51,0.79,0.03,0.51,0.73,0.02,0.06,0.04
4.0,3.33,0.58,5.0,1000,16.0,13.0,3.0,487.0,497.0,9.0,487.0,3.0,497.0,0.51,0.81,0.03,0.51,0.75,0.02,0.06,0.04
4.0,3.33,0.59,5.0,1000,16.0,13.0,3.0,487.0,497.0,9.0,487.0,3.0,497.0,0.51,0.81,0.03,0.51,0.75,0.02,0.06,0.04
4.0,3.33,0.6,5.0,1000,15.0,12.0,3.0,488.0,497.0,9.0,488.0,3.0,497.0,0.51,0.8,0.02,0.51,0.75,0.02,0.04,0.04
4.0,3.33,0.61,5.0,1000,14.0,11.0,3.0,489.0,497.0,8.0,489.0,3.0,497.0,0.51,0.79,0.02,0.5,0.73,0.02,0.04,0.04
4.0,3.33,0.62,5.0,1000,13.0,10.0,3.0,490.0,497.0,8.0,490.0,3.0,497.0,0.51,0.77,0.02,0.5,0.73,0.02,0.04,0.04
